Street,LandSlope,OverallQual,OverallCond,CentralAir,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,PavedDrive,MoSold,SalePrice,PoolQC_Ordinal,MiscFeature_Ordinal,Fire_Ordinal,Lot_Ordinal,Gtype_Ordinal,GarageFinish_Ordinal,GarageQual_Ordinal,GarageCond_Ordinal,BsmtQual_Ordinal,BsmtCond_Ordinal,BsmtExposure_Ordinal,BsmtFinType1_Ordinal,BsmtFinType2_Ordinal,MasVnrType_Ordinal,KitchenQual_Ordinal,Utilities_Ordinal,Functional_Ordinal,ExterQual_Ordinal,ExterCond_Ordinal,Electrical_Ordinal,HeatingQC_Ordinal,TotBathrooms,Remodeled,IsNew,LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,1stFlrSF,2ndFlrSF,GrLivArea,WoodDeckSF,House_Age,TotalSqFeet,TotalPorchSF,MiscVal,PoolArea,LowQualFinSF,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Fence_Grvl,Fence_None,Fence_Pave,MSSubClass_1 story 1945-,MSSubClass_1 story 1946+,MSSubClass_1 story PUD 1946+,"MSSubClass_1,5 story fin",MSSubClass_2 family conversion,MSSubClass_2 story 1945-,MSSubClass_2 story 1946+,MSSubClass_2 story PUD 1946+,"MSSubClass_2,5 story all ages",MSSubClass_Other,MSSubClass_duplex all style/age,MSSubClass_split foyer,MSSubClass_split/multi level,Exterior1st_AsbShng,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Neighborhood_0,Neighborhood_1,Neighborhood_2,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,Exterior2nd_AsbShng,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MSZoning_FV,MSZoning_RL,MSZoning_RM,MSZoning_other,YrSold_2006,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Alley_Grvl,Alley_None,Alley_Pave,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_Other,Condition2_PosA,Condition2_PosN,Condition2_RRNn,GarageYrBlt_interval_1904_to_1906,GarageYrBlt_interval_1907_to_1909,GarageYrBlt_interval_1910_to_1912,GarageYrBlt_interval_1913_to_1915,GarageYrBlt_interval_1916_to_1918,GarageYrBlt_interval_1919_to_1921,GarageYrBlt_interval_1922_to_1924,GarageYrBlt_interval_1925_to_1927,GarageYrBlt_interval_1928_to_1930,GarageYrBlt_interval_1931_to_1933,GarageYrBlt_interval_1934_to_1936,GarageYrBlt_interval_1937_to_1939,GarageYrBlt_interval_1940_to_1942,GarageYrBlt_interval_1943_to_1945,GarageYrBlt_interval_1946_to_1948,GarageYrBlt_interval_1949_to_1951,GarageYrBlt_interval_1952_to_1954,GarageYrBlt_interval_1955_to_1957,GarageYrBlt_interval_1958_to_1960,GarageYrBlt_interval_1961_to_1963,GarageYrBlt_interval_1964_to_1966,GarageYrBlt_interval_1967_to_1969,GarageYrBlt_interval_1970_to_1972,GarageYrBlt_interval_1973_to_1975,GarageYrBlt_interval_1976_to_1978,GarageYrBlt_interval_1979_to_1981,GarageYrBlt_interval_1982_to_1984,GarageYrBlt_interval_1985_to_1987,GarageYrBlt_interval_1988_to_1990,GarageYrBlt_interval_1991_to_1993,GarageYrBlt_interval_1994_to_1996,GarageYrBlt_interval_1997_to_1999,GarageYrBlt_interval_2000_to_2002,GarageYrBlt_interval_2003_to_2005,GarageYrBlt_interval_2006_to_2008,GarageYrBlt_interval_None,GarageYrBlt_interval_after_2009,GarageYrBlt_interval_before_1901
1,2,5,6,1,3,1,5,1,2,2,11,11.964007453736912,0,0,2,3,5,1,3,3,4,3,1,4,1,0,3,4,7,3,3,5,4,2.0,1,0,0.5581933127358744,0.19830406845487483,-0.8055703553696769,1.4906241921996373,-0.35561684242672276,-0.6010986419396893,0.20910337926571387,-0.8687474866192666,-0.5888564437071304,1.1417169913253375,-0.7262523900636818,-0.1264033086311719,-1.4062719500738212,-0.1906168183130959,-0.06426931265369193,-0.13369555824828483,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,7,5,1,3,1,9,1,3,2,8,12.739640688812674,0,0,3,3,5,2,3,3,4,3,4,6,1,2,3,4,7,4,3,5,5,3.5,1,0,1.1198357681020505,0.3010774254509651,1.6637004227895917,1.6962521185198343,-0.35561684242672276,-0.3843815456250365,0.58320669104336,1.2577355067072487,1.588792132078108,1.1838550560913486,-0.43540566289479843,1.3617897272084294,1.270530051720764,-0.1906168183130959,-0.06426931265369193,-0.13369555824828483,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2,5,6,1,3,1,5,1,1,2,5,11.763691965388299,0,0,1,2,5,1,3,3,4,3,4,5,1,0,2,4,7,3,3,5,3,1.5,0,0,0.10344414780561688,0.18266449670304208,-0.8055703553696769,0.19447512854086624,-0.35561684242672276,0.24793387295313346,-0.4055902363850148,-0.8687474866192666,-1.173853462247416,-0.9453309724443882,0.6795067912525878,-0.7487364009346995,-1.4062719500738212,-0.1906168183130959,-0.06426931265369193,-0.13369555824828483,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,8,5,1,2,1,5,1,2,2,12,12.524530013005734,0,0,3,2,5,2,3,3,4,3,4,6,1,0,3,4,7,4,3,5,3,3.0,0,0,-0.24965447133927499,-0.621679517185589,-0.8055703553696769,1.6384914650591047,-0.35561684242672276,0.3997579354202678,1.4538015981609844,-0.8687474866192666,0.5957088885117611,0.883088037789519,-0.09608448119776779,1.141926146018894,1.114864567881333,-0.1906168183130959,-0.06426931265369193,-0.13369555824828483,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2,6,5,1,1,1,3,0,2,2,5,11.870606902224587,0,0,0,3,5,2,3,3,4,3,3,6,1,2,3,4,7,4,3,5,5,2.0,0,0,0.1476392694128778,-1.388682797023986,1.1514651066447585,0.5156243617825225,-0.35561684242672276,-0.22441663885846638,-0.8363544621361862,-0.8687474866192666,-1.583806943692772,1.0127447361807693,-0.8232012991199762,-1.1868157407113602,-1.4062719500738212,-0.1906168183130959,-0.06426931265369193,-0.13369555824828483,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,4,7,1,3,1,5,0,2,2,7,11.732069026983156,0,0,0,3,2,1,3,3,3,3,1,5,1,0,2,4,7,3,4,5,5,1.0,0,0,0.1476392694128778,-0.2071881321678618,-0.8055703553696769,-0.5725863494176221,-0.35561684242672276,0.46698749057657535,-0.7769109496770149,-0.8687474866192666,-1.5272352197073769,-0.9453309724443882,0.7764557003088823,-1.1263608014098736,-1.4062719500738212,-0.1906168183130959,-0.06426931265369193,-0.13369555824828483,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,4,6,1,4,1,7,0,1,2,5,11.813037464800539,0,0,0,3,2,1,3,3,3,3,1,1,1,0,2,4,7,3,3,5,5,2.0,1,0,-0.32534330667875117,-0.19475894931296417,-0.8055703553696769,-1.0138777418575957,-0.35561684242672276,0.6475202494940387,-0.3215446284514542,1.0035673226104431,0.08161702440999968,-0.9453309724443882,0.6310323367244407,-0.04900937112143719,0.8814404623985755,-0.1906168183130959,-0.06426931265369193,-0.13369555824828483,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,9,5,1,3,1,8,1,3,2,2,12.676079399771027,0,0,4,2,5,3,3,3,5,3,1,6,1,3,4,4,7,5,3,5,5,3.0,1,0,0.7808382806825781,0.7515373226000888,1.4167132794412702,1.8371881129640144,-0.35561684242672276,0.26681600100455677,1.3723971471764818,-0.8687474866192666,0.5182371856839548,1.2869572714270767,-1.0655735717607124,1.0591608609342003,0.4824411266728809,-0.1906168183130959,-0.06426931265369193,-0.13369555824828483,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2,4,6,1,3,1,5,0,2,2,11,11.699413330633599,0,2,0,3,2,1,3,3,3,3,1,5,4,0,3,4,7,3,3,5,3,1.0,0,0,-0.32534330667875117,-0.5073275920569161,-0.8055703553696769,-0.14746793994665267,2.6140863131122214,-0.06568684543293742,-0.7769109496770149,-0.8687474866192666,-1.5272352197073769,0.8174947736652087,0.7764557003088823,-1.1263608014098736,-1.4062719500738212,4.878290074456381,-0.06426931265369193,-0.13369555824828483,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,6,9,1,3,1,5,1,2,2,12,12.310437165348775,0,0,4,2,5,3,3,3,4,3,1,6,1,2,3,4,7,4,4,5,5,3.0,1,0,0.31840550191370937,1.706385648283711,1.3148329080590484,0.8529465779931831,-0.35561684242672276,-0.7316764636466879,1.338485991262174,-0.8687474866192666,0.4859643190069131,1.2434749574982313,-1.0170991172325652,0.14496946811265615,1.0482617039085367,-0.1906168183130959,-0.06426931265369193,-0.13369555824828483,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,7,5,1,2,1,6,0,2,2,2,12.178192583415596,0,0,0,3,5,2,3,3,4,3,3,6,1,3,3,4,7,4,3,5,5,3.0,0,0,-0.12745434505363537,-0.41073335172278874,0.8782628161311561,0.6588707823651317,-0.35561684242672276,0.315571341316997,0.3516876816368054,-0.8687474866192666,-0.4531605626145085,0.9391232348712916,-1.0170991172325652,0.021329719816325546,-1.4062719500738212,-0.1906168183130959,-0.06426931265369193,-0.13369555824828483,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2,5,5,1,4,2,9,0,3,2,7,11.608244735642321,0,0,0,3,2,1,3,3,3,3,1,1,1,2,2,4,7,3,3,5,3,3.0,0,0,0.7448181820205217,0.4662012126574,0.9337095990855507,-1.0138777418575957,-0.35561684242672276,0.9281187439644452,1.5153097168257932,-0.8687474866192666,0.6542454750628411,-0.9453309724443882,1.358149154646649,1.0246826310405717,0.06786284835329683,-0.1906168183130959,-0.06426931265369193,-0.13369555824828483,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,4,5,1,2,1,5,0,2,2,1,11.542493975902508,0,0,0,3,2,1,3,3,3,3,1,4,1,0,2,4,7,3,3,4,3,1.0,1,0,-0.763355029011595,-0.7199403739649787,-0.8055703553696769,-0.6626929688163602,-0.35561684242672276,0.4297248494284945,-0.8363544621361862,-0.8687474866192666,-0.5127209068159466,-0.9453309724443882,1.7459447908718269,-0.6730146449826981,0.8164723532991696,-0.1906168183130959,-0.06426931265369193,7.7433406907591715,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,8,5,1,2,1,5,1,2,2,3,12.373707715234994,0,0,3,2,5,2,3,3,4,3,1,6,1,0,3,4,7,4,3,5,5,3.0,1,0,-1.6401529074005614,-1.005406614066116,-0.8055703553696769,1.7124251014888385,-0.35561684242672276,0.2067676097586915,1.2149007725603287,-0.8687474866192666,0.3683496527154901,1.1633617249868473,-0.43540566289479843,0.8779409191121629,0.869763613855523,-0.1906168183130959,-0.06426931265369193,-0.13369555824828483,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,7,5,1,3,1,6,1,2,2,5,12.141539457711714,0,0,4,2,5,3,3,3,5,3,3,6,1,2,3,4,7,4,3,5,5,3.0,0,0,0.2765833460209371,0.1167897380283704,1.5164312333622156,0.802117202947741,-0.35561684242672276,-0.6624449055036788,0.12149405050297966,-0.8687474866192666,-0.6722332591117601,1.0127447361807693,-0.9201502081762707,-0.6309863353542874,0.012391088307159891,-0.1906168183130959,-0.06426931265369193,-0.13369555824828483,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,7,5,1,3,1,8,1,2,2,7,12.312686874960354,0,0,3,2,5,3,3,3,4,3,3,5,1,2,3,4,7,4,3,5,5,2.5,1,0,0.3596737056612769,0.45411611364956606,1.2190676138618524,-0.431650354973442,-0.35561684242672276,0.6241211044136812,0.1408656483381857,1.1912415203773068,1.0605549225331936,1.082601677813432,-0.6777779355355346,0.850623068100219,0.6038179100766501,-0.1906168183130959,-0.06426931265369193,-0.13369555824828483,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,5,6,1,3,1,6,1,1,2,3,11.786008995353765,0,2,3,3,5,2,3,3,3,3,1,4,1,0,2,4,7,3,3,5,5,2.0,1,0,0.5581933127358744,0.19830406845487483,-0.8055703553696769,0.35851538436933816,-0.35561684242672276,-0.02434356597544284,0.11593759071425318,-0.8687474866192666,-0.6775212795617577,1.0245297967841194,0.14628779144296836,-0.6406368425727688,-1.4062719500738212,4.696749680356735,-0.06426931265369193,-0.13369555824828483,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,5,1,3,1,6,0,1,2,5,11.58989576532275,0,0,0,2,5,1,3,3,3,3,1,1,1,0,2,4,7,3,3,5,3,1.0,0,0,0.19121625713605392,-0.01160945554544183,-0.8055703553696769,-1.0138777418575957,-0.35561684242672276,0.6515127159747137,-0.48183392654796353,-0.8687474866192666,-1.2464137268934337,0.9803020339599194,0.7764557003088823,-0.8262724955028474,-1.4062719500738212,-0.1906168183130959,-0.06426931265369193,-0.13369555824828483,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,7,7,0,2,1,6,2,2,0,10,12.001511614739405,0,0,3,3,2,1,3,3,4,3,2,3,1,0,2,4,7,3,3,5,2,1.5,1,0,-0.32534330667875117,0.34815678196935973,-0.8055703553696769,-0.11281154787021493,-0.35561684242672276,0.2961556794807412,-0.7185569560563986,1.194679200127046,0.6405735513647568,-0.9453309724443882,0.6310323367244407,0.25430033558228693,1.2337043211521403,-0.1906168183130959,-0.06426931265369193,-0.13369555824828483,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
